record,original_trial_index,dataset_prefix_candidate,filename_task_suffix_candidate,sample_rate_hz,cue_sample_index,cue_onset_time_s,cue_offset_estimate_s,cue_duration_s,cue_side,channel9_response_event_count_in_cue_interval,response_sample_index,response_marker_time_s,t_act_s,t_act_relative_to_cue_s,pre_response_endpoint_s,response_raw_at_edge,response_code_standardized,response_side,response_decode_status,response_declared_code,response_bout_code_sequence,response_analysis_window_start_s,response_analysis_window_end_s,response_analysis_window_start_sample_index,response_analysis_window_end_sample_index_exclusive,response_window_fully_observed,response_nonzero_sample_count_in_analysis_window,response_present_in_analysis_window,response_declared_code_sample_count_in_analysis_window,response_declared_code_time_in_analysis_window_s,analysis_window_observation_status,response_duration_s,response_bout_end_time_s,target_side,cue_response_direction_consistent,task_correct,task_correctness_status,task_correctness_source,response_latency_from_cue_s,cue_plus_3_deadline_time_s,cue_plus_3_deadline_covered,timely_response,timeliness_status,timeliness_source,direction_consistency_status,has_channel9_action_edge_in_cue_interval,response_marker_run_duration_s,response_minus_cue_onset_s,response_minus_cue_offset_s,target_schedule_proxy_s,marker_minus_schedule_proxy_s,marker_minus_cue_plus_2p0_s_sensitivity_only,marker_minus_cue_plus_2p2_s_sensitivity_only,target_onset_verified,reaction_time_s,reaction_time_status,t_act_status,direction_consistency_interpretation,cue_interval_action_marker_status
VisualCogA_Task-2,0,VisualCogA,2,256.0,5133,20.05078125,20.25390625,0.203125,1,1,5701,22.26953125,22.26953125,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,19.05078125,25.05078125,4877,6414,True,434,True,1,23.9609375,declared_response_code_observed,1.6953125,23.96484375,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,23.05078125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.6953125,2.21875,2.015625,22.25390625,0.015625,0.21875,0.01875000000000071,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,1,VisualCogA,2,256.0,7418,28.9765625,29.1796875,0.203125,-1,1,7985,31.19140625,31.19140625,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,27.9765625,33.9765625,7162,8699,True,506,True,1,33.1640625,declared_response_code_observed,1.9765625,33.16796875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,31.9765625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.9765625,2.21484375,2.01171875,31.1796875,0.01171875,0.21484375,0.01484375000000071,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,2,VisualCogA,2,256.0,9778,38.1953125,38.3984375,0.203125,-1,1,10345,40.41015625,40.41015625,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,37.1953125,43.1953125,9522,11059,True,386,True,1,41.9140625,declared_response_code_observed,1.5078125,41.91796875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,41.1953125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.5078125,2.21484375,2.01171875,40.3984375,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,3,VisualCogA,2,256.0,12014,46.9296875,47.1328125,0.203125,-1,1,12581,49.14453125,49.14453125,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,45.9296875,51.9296875,11758,13295,True,389,True,1,50.66015625,declared_response_code_observed,1.51953125,50.6640625,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,49.9296875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.51953125,2.21484375,2.01171875,49.1328125,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,4,VisualCogA,2,256.0,14255,55.68359375,55.88671875,0.203125,1,1,14822,57.8984375,57.8984375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,54.68359375,60.68359375,13999,15536,True,372,True,1,59.34765625,declared_response_code_observed,1.453125,59.3515625,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,58.68359375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.453125,2.21484375,2.01171875,57.88671875,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,5,VisualCogA,2,256.0,16479,64.37109375,64.57421875,0.203125,-1,1,17046,66.5859375,66.5859375,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,63.37109375,69.37109375,16223,17760,True,344,True,1,67.92578125,declared_response_code_observed,1.34375,67.9296875,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,67.37109375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.34375,2.21484375,2.01171875,66.57421875,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,6,VisualCogA,2,256.0,18675,72.94921875,73.15234375,0.203125,1,1,19243,75.16796875,75.16796875,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,71.94921875,77.94921875,18419,19956,True,338,True,1,76.484375,declared_response_code_observed,1.3203125,76.48828125,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,75.94921875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.3203125,2.21875,2.015625,75.15234375,0.015625,0.21875,0.018749999999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,7,VisualCogA,2,256.0,20864,81.5,81.703125,0.203125,1,1,21431,83.71484375,83.71484375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,80.5,86.5,20608,22145,True,342,True,1,85.046875,declared_response_code_observed,1.3359375,85.05078125,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,84.5,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.3359375,2.21484375,2.01171875,83.703125,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,8,VisualCogA,2,256.0,23056,90.0625,90.265625,0.203125,-1,1,23624,92.28125,92.28125,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,89.0625,95.0625,22800,24337,True,427,True,1,93.9453125,declared_response_code_observed,1.66796875,93.94921875,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,93.0625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.66796875,2.21875,2.015625,92.265625,0.015625,0.21875,0.018749999999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,9,VisualCogA,2,256.0,25337,98.97265625,99.17578125,0.203125,-1,1,25904,101.1875,101.1875,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,97.97265625,103.97265625,25081,26618,True,345,True,1,102.53125,declared_response_code_observed,1.34765625,102.53515625,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,101.97265625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.34765625,2.21484375,2.01171875,101.17578125,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,10,VisualCogA,2,256.0,27533,107.55078125,107.75390625,0.203125,1,1,28100,109.765625,109.765625,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,106.55078125,112.55078125,27277,28814,True,379,True,1,111.2421875,declared_response_code_observed,1.48046875,111.24609375,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,110.55078125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.48046875,2.21484375,2.01171875,109.75390625,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,11,VisualCogA,2,256.0,29761,116.25390625,116.4609375,0.20703125,1,1,30329,118.47265625,118.47265625,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,115.25390625,121.25390625,29505,31042,True,359,True,1,119.87109375,declared_response_code_observed,1.40234375,119.875,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,119.25390625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.40234375,2.21875,2.01171875,118.4609375,0.01171875,0.21875,0.018749999999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,12,VisualCogA,2,256.0,31970,124.8828125,125.0859375,0.203125,1,1,32537,127.09765625,127.09765625,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,123.8828125,129.8828125,31714,33251,True,347,True,1,128.44921875,declared_response_code_observed,1.35546875,128.453125,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,127.8828125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.35546875,2.21484375,2.01171875,127.0859375,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,13,VisualCogA,2,256.0,34166,133.4609375,133.6640625,0.203125,-1,1,34734,135.6796875,135.6796875,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,132.4609375,138.4609375,33910,35447,True,394,True,1,137.21484375,declared_response_code_observed,1.5390625,137.21875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,136.4609375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.5390625,2.21875,2.015625,135.6640625,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,14,VisualCogA,2,256.0,36415,142.24609375,142.44921875,0.203125,-1,1,36982,144.4609375,144.4609375,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,141.24609375,147.24609375,36159,37696,True,434,True,1,146.15234375,declared_response_code_observed,1.6953125,146.15625,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,145.24609375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.6953125,2.21484375,2.01171875,144.44921875,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,15,VisualCogA,2,256.0,38699,151.16796875,151.37109375,0.203125,-1,1,39267,153.38671875,153.38671875,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,150.16796875,156.16796875,38443,39980,True,391,True,1,154.91015625,declared_response_code_observed,1.52734375,154.9140625,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,154.16796875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.52734375,2.21875,2.015625,153.37109375,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,16,VisualCogA,2,256.0,40943,159.93359375,160.140625,0.20703125,1,1,41511,162.15234375,162.15234375,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,158.93359375,164.93359375,40687,42224,True,364,True,1,163.5703125,declared_response_code_observed,1.421875,163.57421875,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,162.93359375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.421875,2.21875,2.01171875,162.140625,0.01171875,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,17,VisualCogA,2,256.0,43164,168.609375,168.8125,0.203125,1,1,43731,170.82421875,170.82421875,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,167.609375,173.609375,42908,44445,True,403,True,1,172.39453125,declared_response_code_observed,1.57421875,172.3984375,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,171.609375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.57421875,2.21484375,2.01171875,170.8125,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,18,VisualCogA,2,256.0,45420,177.421875,177.625,0.203125,-1,1,45988,179.640625,179.640625,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,176.421875,182.421875,45164,46701,True,319,True,1,180.8828125,declared_response_code_observed,1.24609375,180.88671875,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,180.421875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.24609375,2.21875,2.015625,179.625,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,19,VisualCogA,2,256.0,47593,185.91015625,186.11328125,0.203125,-1,1,48160,188.125,188.125,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,184.91015625,190.91015625,47337,48874,True,379,True,1,189.6015625,declared_response_code_observed,1.48046875,189.60546875,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,188.91015625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.48046875,2.21484375,2.01171875,188.11328125,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,20,VisualCogA,2,256.0,49821,194.61328125,194.81640625,0.203125,1,1,50388,196.828125,196.828125,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,193.61328125,199.61328125,49565,51102,True,332,True,1,198.12109375,declared_response_code_observed,1.296875,198.125,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,197.61328125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.296875,2.21484375,2.01171875,196.81640625,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,21,VisualCogA,2,256.0,52005,203.14453125,203.3515625,0.20703125,-1,1,52573,205.36328125,205.36328125,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,202.14453125,208.14453125,51749,53286,True,367,True,1,206.79296875,declared_response_code_observed,1.43359375,206.796875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,206.14453125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.43359375,2.21875,2.01171875,205.3515625,0.01171875,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
