record,original_trial_index,stage,analysis_variant,cue_time_s,event_time_s,event_offset_from_cue_s,target_offset_s,cue_side,response_code,q1_trial_index,q1_final_drop,eeg_quality
VisualCogA_Task-2,7,target_locked,target_offset_2.2s,81.5,83.7,2.2,2.2,1,-2,7.0,0,retained_by_q1
VisualCogA_Task-2,7,target_offset_sensitivity,target_offset_2.3s,81.5,83.8,2.3,2.3,1,-2,7.0,0,retained_by_q1
VisualCogA_Task-2,7,target_offset_sensitivity,target_offset_2.4s,81.5,83.9,2.4,2.4,1,-2,7.0,0,retained_by_q1
VisualCogA_Task-2,8,cue_locked,nominal,90.0625,90.0625,0.0,,-1,2,8.0,0,retained_by_q1
VisualCogA_Task-2,8,target_offset_sensitivity,target_offset_2.0s,90.0625,92.0625,2.0,2.0,-1,2,8.0,0,retained_by_q1
VisualCogA_Task-2,8,target_offset_sensitivity,target_offset_2.1s,90.0625,92.1625,2.1,2.1,-1,2,8.0,0,retained_by_q1
VisualCogA_Task-2,8,target_locked,target_offset_2.2s,90.0625,92.2625,2.2,2.2,-1,2,8.0,0,retained_by_q1
VisualCogA_Task-2,8,target_offset_sensitivity,target_offset_2.3s,90.0625,92.3625,2.3,2.3,-1,2,8.0,0,retained_by_q1
VisualCogA_Task-2,8,target_offset_sensitivity,target_offset_2.4s,90.0625,92.4625,2.4,2.4,-1,2,8.0,0,retained_by_q1
VisualCogA_Task-2,9,cue_locked,nominal,98.97265625,98.97265625,0.0,,-1,-2,9.0,0,retained_by_q1
VisualCogA_Task-2,9,target_offset_sensitivity,target_offset_2.0s,98.97265625,100.97265625,2.0,2.0,-1,-2,9.0,0,retained_by_q1
VisualCogA_Task-2,9,target_offset_sensitivity,target_offset_2.1s,98.97265625,101.07265625,2.1,2.1,-1,-2,9.0,0,retained_by_q1
VisualCogA_Task-2,9,target_locked,target_offset_2.2s,98.97265625,101.17265625,2.2,2.2,-1,-2,9.0,0,retained_by_q1
VisualCogA_Task-2,9,target_offset_sensitivity,target_offset_2.3s,98.97265625,101.27265625,2.3,2.3,-1,-2,9.0,0,retained_by_q1
VisualCogA_Task-2,9,target_offset_sensitivity,target_offset_2.4s,98.97265625,101.37265625,2.4,2.4,-1,-2,9.0,0,retained_by_q1
VisualCogA_Task-2,10,cue_locked,nominal,107.55078125,107.55078125,0.0,,1,2,10.0,0,retained_by_q1
VisualCogA_Task-2,10,target_offset_sensitivity,target_offset_2.0s,107.55078125,109.55078125,2.0,2.0,1,2,10.0,0,retained_by_q1
VisualCogA_Task-2,10,target_offset_sensitivity,target_offset_2.1s,107.55078125,109.65078125,2.1,2.1,1,2,10.0,0,retained_by_q1
VisualCogA_Task-2,10,target_locked,target_offset_2.2s,107.55078125,109.75078125,2.2,2.2,1,2,10.0,0,retained_by_q1
VisualCogA_Task-2,10,target_offset_sensitivity,target_offset_2.3s,107.55078125,109.85078125,2.3,2.3,1,2,10.0,0,retained_by_q1
VisualCogA_Task-2,10,target_offset_sensitivity,target_offset_2.4s,107.55078125,109.95078125,2.4,2.4,1,2,10.0,0,retained_by_q1
VisualCogA_Task-2,11,cue_locked,nominal,116.25390625,116.25390625,0.0,,1,-2,11.0,0,retained_by_q1
VisualCogA_Task-2,11,target_offset_sensitivity,target_offset_2.0s,116.25390625,118.25390625,2.0,2.0,1,-2,11.0,0,retained_by_q1
VisualCogA_Task-2,11,target_offset_sensitivity,target_offset_2.1s,116.25390625,118.35390625,2.1,2.1,1,-2,11.0,0,retained_by_q1
VisualCogA_Task-2,11,target_locked,target_offset_2.2s,116.25390625,118.45390625,2.2,2.2,1,-2,11.0,0,retained_by_q1
VisualCogA_Task-2,11,target_offset_sensitivity,target_offset_2.3s,116.25390625,118.55390625,2.3,2.3,1,-2,11.0,0,retained_by_q1
VisualCogA_Task-2,11,target_offset_sensitivity,target_offset_2.4s,116.25390625,118.65390625,2.4,2.4,1,-2,11.0,0,retained_by_q1
VisualCogA_Task-2,12,cue_locked,nominal,124.8828125,124.8828125,0.0,,1,-2,12.0,0,retained_by_q1
VisualCogA_Task-2,12,target_offset_sensitivity,target_offset_2.0s,124.8828125,126.8828125,2.0,2.0,1,-2,12.0,0,retained_by_q1
VisualCogA_Task-2,12,target_offset_sensitivity,target_offset_2.1s,124.8828125,126.9828125,2.1,2.1,1,-2,12.0,0,retained_by_q1
VisualCogA_Task-2,12,target_locked,target_offset_2.2s,124.8828125,127.0828125,2.2,2.2,1,-2,12.0,0,retained_by_q1
VisualCogA_Task-2,12,target_offset_sensitivity,target_offset_2.3s,124.8828125,127.1828125,2.3,2.3,1,-2,12.0,0,retained_by_q1
VisualCogA_Task-2,12,target_offset_sensitivity,target_offset_2.4s,124.8828125,127.2828125,2.4,2.4,1,-2,12.0,0,retained_by_q1
VisualCogA_Task-2,13,cue_locked,nominal,133.4609375,133.4609375,0.0,,-1,-2,13.0,0,retained_by_q1
VisualCogA_Task-2,13,target_offset_sensitivity,target_offset_2.0s,133.4609375,135.4609375,2.0,2.0,-1,-2,13.0,0,retained_by_q1
VisualCogA_Task-2,13,target_offset_sensitivity,target_offset_2.1s,133.4609375,135.5609375,2.1,2.1,-1,-2,13.0,0,retained_by_q1
VisualCogA_Task-2,13,target_locked,target_offset_2.2s,133.4609375,135.6609375,2.2,2.2,-1,-2,13.0,0,retained_by_q1
VisualCogA_Task-2,13,target_offset_sensitivity,target_offset_2.3s,133.4609375,135.7609375,2.3,2.3,-1,-2,13.0,0,retained_by_q1
VisualCogA_Task-2,13,target_offset_sensitivity,target_offset_2.4s,133.4609375,135.8609375,2.4,2.4,-1,-2,13.0,0,retained_by_q1
VisualCogA_Task-2,14,cue_locked,nominal,142.24609375,142.24609375,0.0,,-1,2,14.0,0,retained_by_q1
VisualCogA_Task-2,14,target_offset_sensitivity,target_offset_2.0s,142.24609375,144.24609375,2.0,2.0,-1,2,14.0,0,retained_by_q1
VisualCogA_Task-2,14,target_offset_sensitivity,target_offset_2.1s,142.24609375,144.34609375,2.1,2.1,-1,2,14.0,0,retained_by_q1
VisualCogA_Task-2,14,target_locked,target_offset_2.2s,142.24609375,144.44609375,2.2,2.2,-1,2,14.0,0,retained_by_q1
VisualCogA_Task-2,14,target_offset_sensitivity,target_offset_2.3s,142.24609375,144.54609375,2.3,2.3,-1,2,14.0,0,retained_by_q1
VisualCogA_Task-2,14,target_offset_sensitivity,target_offset_2.4s,142.24609375,144.64609375,2.4,2.4,-1,2,14.0,0,retained_by_q1
VisualCogA_Task-2,15,cue_locked,nominal,151.16796875,151.16796875,0.0,,-1,2,15.0,0,retained_by_q1
VisualCogA_Task-2,15,target_offset_sensitivity,target_offset_2.0s,151.16796875,153.16796875,2.0,2.0,-1,2,15.0,0,retained_by_q1
VisualCogA_Task-2,15,target_offset_sensitivity,target_offset_2.1s,151.16796875,153.26796875,2.1,2.1,-1,2,15.0,0,retained_by_q1
VisualCogA_Task-2,15,target_locked,target_offset_2.2s,151.16796875,153.36796875,2.2,2.2,-1,2,15.0,0,retained_by_q1
VisualCogA_Task-2,15,target_offset_sensitivity,target_offset_2.3s,151.16796875,153.46796875,2.3,2.3,-1,2,15.0,0,retained_by_q1
VisualCogA_Task-2,15,target_offset_sensitivity,target_offset_2.4s,151.16796875,153.56796875,2.4,2.4,-1,2,15.0,0,retained_by_q1
VisualCogA_Task-2,16,cue_locked,nominal,159.93359375,159.93359375,0.0,,1,-2,16.0,0,retained_by_q1
VisualCogA_Task-2,16,target_offset_sensitivity,target_offset_2.0s,159.93359375,161.93359375,2.0,2.0,1,-2,16.0,0,retained_by_q1
VisualCogA_Task-2,16,target_offset_sensitivity,target_offset_2.1s,159.93359375,162.03359375,2.1,2.1,1,-2,16.0,0,retained_by_q1
VisualCogA_Task-2,16,target_locked,target_offset_2.2s,159.93359375,162.13359375,2.2,2.2,1,-2,16.0,0,retained_by_q1
VisualCogA_Task-2,16,target_offset_sensitivity,target_offset_2.3s,159.93359375,162.23359375,2.3,2.3,1,-2,16.0,0,retained_by_q1
VisualCogA_Task-2,16,target_offset_sensitivity,target_offset_2.4s,159.93359375,162.33359375,2.4,2.4,1,-2,16.0,0,retained_by_q1
VisualCogA_Task-2,17,cue_locked,nominal,168.609375,168.609375,0.0,,1,2,17.0,0,retained_by_q1
VisualCogA_Task-2,17,target_offset_sensitivity,target_offset_2.0s,168.609375,170.609375,2.0,2.0,1,2,17.0,0,retained_by_q1
VisualCogA_Task-2,17,target_offset_sensitivity,target_offset_2.1s,168.609375,170.709375,2.1,2.1,1,2,17.0,0,retained_by_q1
VisualCogA_Task-2,17,target_locked,target_offset_2.2s,168.609375,170.809375,2.2,2.2,1,2,17.0,0,retained_by_q1
VisualCogA_Task-2,17,target_offset_sensitivity,target_offset_2.3s,168.609375,170.909375,2.3,2.3,1,2,17.0,0,retained_by_q1
VisualCogA_Task-2,17,target_offset_sensitivity,target_offset_2.4s,168.609375,171.009375,2.4,2.4,1,2,17.0,0,retained_by_q1
VisualCogA_Task-2,18,cue_locked,nominal,177.421875,177.421875,0.0,,-1,2,18.0,0,retained_by_q1
VisualCogA_Task-2,18,target_offset_sensitivity,target_offset_2.0s,177.421875,179.421875,2.0,2.0,-1,2,18.0,0,retained_by_q1
VisualCogA_Task-2,18,target_offset_sensitivity,target_offset_2.1s,177.421875,179.521875,2.1,2.1,-1,2,18.0,0,retained_by_q1
VisualCogA_Task-2,18,target_locked,target_offset_2.2s,177.421875,179.621875,2.2,2.2,-1,2,18.0,0,retained_by_q1
VisualCogA_Task-2,18,target_offset_sensitivity,target_offset_2.3s,177.421875,179.721875,2.3,2.3,-1,2,18.0,0,retained_by_q1
VisualCogA_Task-2,18,target_offset_sensitivity,target_offset_2.4s,177.421875,179.821875,2.4,2.4,-1,2,18.0,0,retained_by_q1
VisualCogA_Task-2,19,cue_locked,nominal,185.91015625,185.91015625,0.0,,-1,2,19.0,0,retained_by_q1
VisualCogA_Task-2,19,target_offset_sensitivity,target_offset_2.0s,185.91015625,187.91015625,2.0,2.0,-1,2,19.0,0,retained_by_q1
VisualCogA_Task-2,19,target_offset_sensitivity,target_offset_2.1s,185.91015625,188.01015625,2.1,2.1,-1,2,19.0,0,retained_by_q1
VisualCogA_Task-2,19,target_locked,target_offset_2.2s,185.91015625,188.11015625,2.2,2.2,-1,2,19.0,0,retained_by_q1
VisualCogA_Task-2,19,target_offset_sensitivity,target_offset_2.3s,185.91015625,188.21015625,2.3,2.3,-1,2,19.0,0,retained_by_q1
VisualCogA_Task-2,19,target_offset_sensitivity,target_offset_2.4s,185.91015625,188.31015625,2.4,2.4,-1,2,19.0,0,retained_by_q1
VisualCogA_Task-2,20,cue_locked,nominal,194.61328125,194.61328125,0.0,,1,-2,20.0,0,retained_by_q1
VisualCogA_Task-2,20,target_offset_sensitivity,target_offset_2.0s,194.61328125,196.61328125,2.0,2.0,1,-2,20.0,0,retained_by_q1
VisualCogA_Task-2,20,target_offset_sensitivity,target_offset_2.1s,194.61328125,196.71328125,2.1,2.1,1,-2,20.0,0,retained_by_q1
VisualCogA_Task-2,20,target_locked,target_offset_2.2s,194.61328125,196.81328125,2.2,2.2,1,-2,20.0,0,retained_by_q1
VisualCogA_Task-2,20,target_offset_sensitivity,target_offset_2.3s,194.61328125,196.91328125,2.3,2.3,1,-2,20.0,0,retained_by_q1
VisualCogA_Task-2,20,target_offset_sensitivity,target_offset_2.4s,194.61328125,197.01328125,2.4,2.4,1,-2,20.0,0,retained_by_q1
VisualCogA_Task-2,21,cue_locked,nominal,203.14453125,203.14453125,0.0,,-1,-2,21.0,0,retained_by_q1
VisualCogA_Task-2,21,target_offset_sensitivity,target_offset_2.0s,203.14453125,205.14453125,2.0,2.0,-1,-2,21.0,0,retained_by_q1
VisualCogA_Task-2,21,target_offset_sensitivity,target_offset_2.1s,203.14453125,205.24453125,2.1,2.1,-1,-2,21.0,0,retained_by_q1
VisualCogA_Task-2,21,target_locked,target_offset_2.2s,203.14453125,205.34453125,2.2,2.2,-1,-2,21.0,0,retained_by_q1
VisualCogA_Task-2,21,target_offset_sensitivity,target_offset_2.3s,203.14453125,205.44453125,2.3,2.3,-1,-2,21.0,0,retained_by_q1
VisualCogA_Task-2,21,target_offset_sensitivity,target_offset_2.4s,203.14453125,205.54453125,2.4,2.4,-1,-2,21.0,0,retained_by_q1
VisualCogA_Task-2,22,cue_locked,nominal,211.8203125,211.8203125,0.0,,1,2,,1,excluded_by_q1
VisualCogA_Task-2,22,target_offset_sensitivity,target_offset_2.0s,211.8203125,213.8203125,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogA_Task-2,22,target_offset_sensitivity,target_offset_2.1s,211.8203125,213.9203125,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogA_Task-2,22,target_locked,target_offset_2.2s,211.8203125,214.0203125,2.2,2.2,1,2,,1,excluded_by_q1
VisualCogA_Task-2,22,target_offset_sensitivity,target_offset_2.3s,211.8203125,214.1203125,2.3,2.3,1,2,,1,excluded_by_q1
VisualCogA_Task-2,22,target_offset_sensitivity,target_offset_2.4s,211.8203125,214.2203125,2.4,2.4,1,2,,1,excluded_by_q1
VisualCogA_Task-2,23,cue_locked,nominal,220.3828125,220.3828125,0.0,,1,-2,22.0,0,retained_by_q1
VisualCogA_Task-2,23,target_offset_sensitivity,target_offset_2.0s,220.3828125,222.3828125,2.0,2.0,1,-2,22.0,0,retained_by_q1
VisualCogA_Task-2,23,target_offset_sensitivity,target_offset_2.1s,220.3828125,222.4828125,2.1,2.1,1,-2,22.0,0,retained_by_q1
VisualCogA_Task-2,23,target_locked,target_offset_2.2s,220.3828125,222.5828125,2.2,2.2,1,-2,22.0,0,retained_by_q1
VisualCogA_Task-2,23,target_offset_sensitivity,target_offset_2.3s,220.3828125,222.6828125,2.3,2.3,1,-2,22.0,0,retained_by_q1
VisualCogA_Task-2,23,target_offset_sensitivity,target_offset_2.4s,220.3828125,222.7828125,2.4,2.4,1,-2,22.0,0,retained_by_q1
VisualCogA_Task-2,24,cue_locked,nominal,229.02734375,229.02734375,0.0,,-1,2,23.0,0,retained_by_q1
VisualCogA_Task-2,24,target_offset_sensitivity,target_offset_2.0s,229.02734375,231.02734375,2.0,2.0,-1,2,23.0,0,retained_by_q1
VisualCogA_Task-2,24,target_offset_sensitivity,target_offset_2.1s,229.02734375,231.12734375,2.1,2.1,-1,2,23.0,0,retained_by_q1
VisualCogA_Task-2,24,target_locked,target_offset_2.2s,229.02734375,231.22734375,2.2,2.2,-1,2,23.0,0,retained_by_q1
VisualCogA_Task-2,24,target_offset_sensitivity,target_offset_2.3s,229.02734375,231.32734375,2.3,2.3,-1,2,23.0,0,retained_by_q1
VisualCogA_Task-2,24,target_offset_sensitivity,target_offset_2.4s,229.02734375,231.42734375,2.4,2.4,-1,2,23.0,0,retained_by_q1
VisualCogA_Task-2,25,cue_locked,nominal,237.48046875,237.48046875,0.0,,-1,2,24.0,0,retained_by_q1
VisualCogA_Task-2,25,target_offset_sensitivity,target_offset_2.0s,237.48046875,239.48046875,2.0,2.0,-1,2,24.0,0,retained_by_q1
VisualCogA_Task-2,25,target_offset_sensitivity,target_offset_2.1s,237.48046875,239.58046875,2.1,2.1,-1,2,24.0,0,retained_by_q1
VisualCogA_Task-2,25,target_locked,target_offset_2.2s,237.48046875,239.68046875,2.2,2.2,-1,2,24.0,0,retained_by_q1
VisualCogA_Task-2,25,target_offset_sensitivity,target_offset_2.3s,237.48046875,239.78046875,2.3,2.3,-1,2,24.0,0,retained_by_q1
VisualCogA_Task-2,25,target_offset_sensitivity,target_offset_2.4s,237.48046875,239.88046875,2.4,2.4,-1,2,24.0,0,retained_by_q1
VisualCogA_Task-2,26,cue_locked,nominal,245.984375,245.984375,0.0,,1,2,25.0,0,retained_by_q1
VisualCogA_Task-2,26,target_offset_sensitivity,target_offset_2.0s,245.984375,247.984375,2.0,2.0,1,2,25.0,0,retained_by_q1
VisualCogA_Task-2,26,target_offset_sensitivity,target_offset_2.1s,245.984375,248.084375,2.1,2.1,1,2,25.0,0,retained_by_q1
VisualCogA_Task-2,26,target_locked,target_offset_2.2s,245.984375,248.184375,2.2,2.2,1,2,25.0,0,retained_by_q1
VisualCogA_Task-2,26,target_offset_sensitivity,target_offset_2.3s,245.984375,248.284375,2.3,2.3,1,2,25.0,0,retained_by_q1
VisualCogA_Task-2,26,target_offset_sensitivity,target_offset_2.4s,245.984375,248.384375,2.4,2.4,1,2,25.0,0,retained_by_q1
VisualCogA_Task-2,27,cue_locked,nominal,254.61328125,254.61328125,0.0,,1,2,26.0,0,retained_by_q1
VisualCogA_Task-2,27,target_offset_sensitivity,target_offset_2.0s,254.61328125,256.61328125,2.0,2.0,1,2,26.0,0,retained_by_q1
VisualCogA_Task-2,27,target_offset_sensitivity,target_offset_2.1s,254.61328125,256.71328125,2.1,2.1,1,2,26.0,0,retained_by_q1
VisualCogA_Task-2,27,target_locked,target_offset_2.2s,254.61328125,256.81328125,2.2,2.2,1,2,26.0,0,retained_by_q1
VisualCogA_Task-2,27,target_offset_sensitivity,target_offset_2.3s,254.61328125,256.91328125,2.3,2.3,1,2,26.0,0,retained_by_q1
VisualCogA_Task-2,27,target_offset_sensitivity,target_offset_2.4s,254.61328125,257.01328125,2.4,2.4,1,2,26.0,0,retained_by_q1
VisualCogA_Task-2,28,cue_locked,nominal,263.30078125,263.30078125,0.0,,1,2,27.0,0,retained_by_q1
VisualCogA_Task-2,28,target_offset_sensitivity,target_offset_2.0s,263.30078125,265.30078125,2.0,2.0,1,2,27.0,0,retained_by_q1
VisualCogA_Task-2,28,target_offset_sensitivity,target_offset_2.1s,263.30078125,265.40078125,2.1,2.1,1,2,27.0,0,retained_by_q1
VisualCogA_Task-2,28,target_locked,target_offset_2.2s,263.30078125,265.50078125,2.2,2.2,1,2,27.0,0,retained_by_q1
VisualCogA_Task-2,28,target_offset_sensitivity,target_offset_2.3s,263.30078125,265.60078125,2.3,2.3,1,2,27.0,0,retained_by_q1
VisualCogA_Task-2,28,target_offset_sensitivity,target_offset_2.4s,263.30078125,265.70078125,2.4,2.4,1,2,27.0,0,retained_by_q1
VisualCogA_Task-2,29,cue_locked,nominal,272.20703125,272.20703125,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,29,target_offset_sensitivity,target_offset_2.0s,272.20703125,274.20703125,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,29,target_offset_sensitivity,target_offset_2.1s,272.20703125,274.30703125,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,29,target_locked,target_offset_2.2s,272.20703125,274.40703125,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,29,target_offset_sensitivity,target_offset_2.3s,272.20703125,274.50703125,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,29,target_offset_sensitivity,target_offset_2.4s,272.20703125,274.60703125,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,30,cue_locked,nominal,281.01953125,281.01953125,0.0,,-1,2,,1,excluded_by_q1
VisualCogA_Task-2,30,target_offset_sensitivity,target_offset_2.0s,281.01953125,283.01953125,2.0,2.0,-1,2,,1,excluded_by_q1
VisualCogA_Task-2,30,target_offset_sensitivity,target_offset_2.1s,281.01953125,283.11953125,2.1,2.1,-1,2,,1,excluded_by_q1
VisualCogA_Task-2,30,target_locked,target_offset_2.2s,281.01953125,283.21953125,2.2,2.2,-1,2,,1,excluded_by_q1
VisualCogA_Task-2,30,target_offset_sensitivity,target_offset_2.3s,281.01953125,283.31953125,2.3,2.3,-1,2,,1,excluded_by_q1
VisualCogA_Task-2,30,target_offset_sensitivity,target_offset_2.4s,281.01953125,283.41953125,2.4,2.4,-1,2,,1,excluded_by_q1
VisualCogA_Task-2,31,cue_locked,nominal,289.4921875,289.4921875,0.0,,-1,2,28.0,0,retained_by_q1
VisualCogA_Task-2,31,target_offset_sensitivity,target_offset_2.0s,289.4921875,291.4921875,2.0,2.0,-1,2,28.0,0,retained_by_q1
VisualCogA_Task-2,31,target_offset_sensitivity,target_offset_2.1s,289.4921875,291.5921875,2.1,2.1,-1,2,28.0,0,retained_by_q1
VisualCogA_Task-2,31,target_locked,target_offset_2.2s,289.4921875,291.6921875,2.2,2.2,-1,2,28.0,0,retained_by_q1
VisualCogA_Task-2,31,target_offset_sensitivity,target_offset_2.3s,289.4921875,291.7921875,2.3,2.3,-1,2,28.0,0,retained_by_q1
VisualCogA_Task-2,31,target_offset_sensitivity,target_offset_2.4s,289.4921875,291.8921875,2.4,2.4,-1,2,28.0,0,retained_by_q1
VisualCogA_Task-2,32,cue_locked,nominal,297.8984375,297.8984375,0.0,,1,2,,1,excluded_by_q1
VisualCogA_Task-2,32,target_offset_sensitivity,target_offset_2.0s,297.8984375,299.8984375,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogA_Task-2,32,target_offset_sensitivity,target_offset_2.1s,297.8984375,299.9984375,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogA_Task-2,32,target_locked,target_offset_2.2s,297.8984375,300.0984375,2.2,2.2,1,2,,1,excluded_by_q1
VisualCogA_Task-2,32,target_offset_sensitivity,target_offset_2.3s,297.8984375,300.1984375,2.3,2.3,1,2,,1,excluded_by_q1
VisualCogA_Task-2,32,target_offset_sensitivity,target_offset_2.4s,297.8984375,300.2984375,2.4,2.4,1,2,,1,excluded_by_q1
VisualCogA_Task-2,33,cue_locked,nominal,306.46484375,306.46484375,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,33,target_offset_sensitivity,target_offset_2.0s,306.46484375,308.46484375,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,33,target_offset_sensitivity,target_offset_2.1s,306.46484375,308.56484375,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,33,target_locked,target_offset_2.2s,306.46484375,308.66484375,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,33,target_offset_sensitivity,target_offset_2.3s,306.46484375,308.76484375,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,33,target_offset_sensitivity,target_offset_2.4s,306.46484375,308.86484375,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,34,cue_locked,nominal,315.19921875,315.19921875,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,34,target_offset_sensitivity,target_offset_2.0s,315.19921875,317.19921875,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,34,target_offset_sensitivity,target_offset_2.1s,315.19921875,317.29921875,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,34,target_locked,target_offset_2.2s,315.19921875,317.39921875,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,34,target_offset_sensitivity,target_offset_2.3s,315.19921875,317.49921875,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,34,target_offset_sensitivity,target_offset_2.4s,315.19921875,317.59921875,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-2,35,cue_locked,nominal,323.88671875,323.88671875,0.0,,1,2,29.0,0,retained_by_q1
VisualCogA_Task-2,35,target_offset_sensitivity,target_offset_2.0s,323.88671875,325.88671875,2.0,2.0,1,2,29.0,0,retained_by_q1
VisualCogA_Task-2,35,target_offset_sensitivity,target_offset_2.1s,323.88671875,325.98671875,2.1,2.1,1,2,29.0,0,retained_by_q1
VisualCogA_Task-2,35,target_locked,target_offset_2.2s,323.88671875,326.08671875,2.2,2.2,1,2,29.0,0,retained_by_q1
VisualCogA_Task-2,35,target_offset_sensitivity,target_offset_2.3s,323.88671875,326.18671875,2.3,2.3,1,2,29.0,0,retained_by_q1
VisualCogA_Task-2,35,target_offset_sensitivity,target_offset_2.4s,323.88671875,326.28671875,2.4,2.4,1,2,29.0,0,retained_by_q1
VisualCogA_Task-2,36,cue_locked,nominal,332.3125,332.3125,0.0,,1,2,30.0,0,retained_by_q1
VisualCogA_Task-2,36,target_offset_sensitivity,target_offset_2.0s,332.3125,334.3125,2.0,2.0,1,2,30.0,0,retained_by_q1
VisualCogA_Task-2,36,target_offset_sensitivity,target_offset_2.1s,332.3125,334.4125,2.1,2.1,1,2,30.0,0,retained_by_q1
VisualCogA_Task-2,36,target_locked,target_offset_2.2s,332.3125,334.5125,2.2,2.2,1,2,30.0,0,retained_by_q1
VisualCogA_Task-2,36,target_offset_sensitivity,target_offset_2.3s,332.3125,334.6125,2.3,2.3,1,2,30.0,0,retained_by_q1
VisualCogA_Task-2,36,target_offset_sensitivity,target_offset_2.4s,332.3125,334.7125,2.4,2.4,1,2,30.0,0,retained_by_q1
VisualCogA_Task-2,37,cue_locked,nominal,340.90625,340.90625,0.0,,-1,2,31.0,0,retained_by_q1
VisualCogA_Task-2,37,target_offset_sensitivity,target_offset_2.0s,340.90625,342.90625,2.0,2.0,-1,2,31.0,0,retained_by_q1
VisualCogA_Task-2,37,target_offset_sensitivity,target_offset_2.1s,340.90625,343.00625,2.1,2.1,-1,2,31.0,0,retained_by_q1
VisualCogA_Task-2,37,target_locked,target_offset_2.2s,340.90625,343.10625,2.2,2.2,-1,2,31.0,0,retained_by_q1
VisualCogA_Task-2,37,target_offset_sensitivity,target_offset_2.3s,340.90625,343.20625,2.3,2.3,-1,2,31.0,0,retained_by_q1
VisualCogA_Task-2,37,target_offset_sensitivity,target_offset_2.4s,340.90625,343.30625,2.4,2.4,-1,2,31.0,0,retained_by_q1
VisualCogA_Task-2,38,cue_locked,nominal,349.56640625,349.56640625,0.0,,1,2,,1,excluded_by_q1
VisualCogA_Task-2,38,target_offset_sensitivity,target_offset_2.0s,349.56640625,351.56640625,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogA_Task-2,38,target_offset_sensitivity,target_offset_2.1s,349.56640625,351.66640625,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogA_Task-2,38,target_locked,target_offset_2.2s,349.56640625,351.76640625,2.2,2.2,1,2,,1,excluded_by_q1
