station,time,height,liquid_water,relative_humidity,temperature,water_vapor_density
b,2025-08-02 00:18:00,75.0,0.36,97.372,25.226,22.833
b,2025-08-02 00:18:00,100.0,0.48,96.831,25.168,22.675
b,2025-08-02 00:18:00,125.0,0.54,96.39,25.099,22.572
b,2025-08-02 00:18:00,150.0,0.6,95.949,25.029,22.468
b,2025-08-02 00:18:00,175.0,0.66,95.508,24.959,22.365
b,2025-08-02 00:18:00,200.0,0.719,95.067,24.889,22.261
b,2025-08-02 00:18:00,225.0,0.692,94.951,24.853,22.194
b,2025-08-02 00:18:00,250.0,0.664,94.835,24.817,22.127
b,2025-08-02 00:18:00,275.0,0.636,94.72,24.781,22.06
b,2025-08-02 00:18:00,300.0,0.608,94.604,24.745,21.993
b,2025-08-02 00:18:00,325.0,0.623,94.644,24.677,21.828
b,2025-08-02 00:18:00,350.0,0.638,94.683,24.61,21.663
b,2025-08-02 00:18:00,375.0,0.653,94.723,24.542,21.498
b,2025-08-02 00:18:00,400.0,0.667,94.763,24.475,21.333
b,2025-08-02 00:18:00,425.0,0.612,95.145,24.388,21.112
b,2025-08-02 00:18:00,450.0,0.557,95.528,24.301,20.891
b,2025-08-02 00:18:00,475.0,0.502,95.911,24.214,20.67
b,2025-08-02 00:18:00,500.0,0.447,96.294,24.127,20.449
b,2025-08-02 00:18:00,550.0,0.229,96.823,23.909,19.952
b,2025-08-02 00:18:00,600.0,0.01,97.353,23.691,19.455
b,2025-08-02 00:18:00,650.0,0.034,97.166,23.416,18.961
b,2025-08-02 00:18:00,700.0,0.058,96.98,23.141,18.467
b,2025-08-02 00:18:00,750.0,0.029,96.478,22.831,18.139
b,2025-08-02 00:18:00,800.0,0.0,95.976,22.522,17.81
b,2025-08-02 00:18:00,850.0,0.0,94.801,22.215,17.399
b,2025-08-02 00:18:00,900.0,0.0,93.625,21.908,16.988
b,2025-08-02 00:18:00,950.0,0.0,92.443,21.593,16.699
b,2025-08-02 00:18:00,1000.0,0.0,91.261,21.277,16.409
b,2025-08-02 00:18:00,1050.0,0.0,90.376,20.93,16.127
b,2025-08-02 00:18:00,1100.0,0.0,89.491,20.582,15.844
b,2025-08-02 00:18:00,1150.0,0.0,88.113,20.35,15.454
b,2025-08-02 00:18:00,1200.0,0.0,86.736,20.117,15.064
b,2025-08-02 00:18:00,1250.0,0.0,85.894,19.821,14.859
b,2025-08-02 00:18:00,1300.0,0.0,85.053,19.524,14.653
b,2025-08-02 00:18:00,1350.0,0.0,84.556,19.256,14.568
b,2025-08-02 00:18:00,1400.0,0.0,84.06,18.989,14.482
b,2025-08-02 00:18:00,1450.0,0.0,84.456,18.712,14.359
b,2025-08-02 00:18:00,1500.0,0.0,84.851,18.434,14.236
b,2025-08-02 00:18:00,1550.0,0.085,84.06,18.208,14.054
b,2025-08-02 00:18:00,1600.0,0.169,83.268,17.981,13.871
b,2025-08-02 00:18:00,1650.0,0.175,81.197,17.759,13.677
b,2025-08-02 00:18:00,1700.0,0.18,79.125,17.538,13.483
b,2025-08-02 00:18:00,1750.0,0.135,78.206,17.391,13.347
b,2025-08-02 00:18:00,1800.0,0.09,77.286,17.244,13.21
b,2025-08-02 00:18:00,1850.0,0.045,77.89,17.05,13.059
b,2025-08-02 00:18:00,1900.0,0.0,78.495,16.857,12.907
b,2025-08-02 00:18:00,1950.0,0.0,78.335,16.663,12.592
b,2025-08-02 00:18:00,2000.0,0.0,78.175,16.47,12.276
b,2025-08-02 00:18:00,2250.0,0.072,73.858,15.408,11.527
b,2025-08-02 00:18:00,2500.0,0.0,71.969,14.377,11.212
b,2025-08-02 00:18:00,2750.0,0.0,70.89,13.154,9.932
b,2025-08-02 00:18:00,3000.0,0.093,77.923,12.093,9.184
b,2025-08-02 00:18:00,3250.0,0.13,80.897,10.974,8.308
b,2025-08-02 00:18:00,3500.0,0.0,81.066,9.755,7.449
b,2025-08-02 00:18:00,3750.0,0.178,84.628,8.575,6.919
b,2025-08-02 00:18:00,4000.0,0.262,84.531,7.471,6.743
b,2025-08-02 00:18:00,4250.0,0.338,85.325,6.232,6.444
b,2025-08-02 00:18:00,4500.0,0.418,87.614,4.918,6.405
b,2025-08-02 00:18:00,4750.0,0.434,88.125,3.55,5.967
b,2025-08-02 00:18:00,5000.0,0.456,86.52,2.414,5.469
b,2025-08-02 00:18:00,5250.0,0.356,91.68,1.43,5.036
b,2025-08-02 00:18:00,5500.0,0.264,92.995,0.279,4.647
b,2025-08-02 00:18:00,5750.0,0.247,92.306,-1.039,4.358
b,2025-08-02 00:18:00,6000.0,0.169,91.901,-2.55,4.325
b,2025-08-02 00:18:00,6250.0,0.099,91.903,-3.936,3.622
b,2025-08-02 00:18:00,6500.0,0.085,89.98,-5.175,3.211
b,2025-08-02 00:18:00,6750.0,0.071,82.162,-6.474,2.671
b,2025-08-02 00:18:00,7000.0,0.065,88.519,-7.558,2.442
b,2025-08-02 00:18:00,7250.0,0.062,87.954,-8.829,2.191
b,2025-08-02 00:18:00,7500.0,0.048,82.278,-9.998,1.904
b,2025-08-02 00:18:00,7750.0,0.007,80.739,-11.444,1.487
b,2025-08-02 00:18:00,8000.0,0.0,70.405,-13.017,1.352
b,2025-08-02 00:18:00,8250.0,0.0,70.865,-14.581,1.035
b,2025-08-02 00:18:00,8500.0,0.0,72.111,-16.165,0.788
b,2025-08-02 00:18:00,8750.0,0.0,73.212,-17.756,0.666
b,2025-08-02 00:18:00,9000.0,0.0,66.147,-19.512,0.525
b,2025-08-02 00:18:00,9250.0,0.0,56.997,-21.15,0.54
b,2025-08-02 00:18:00,9500.0,0.0,68.647,-22.889,0.295
b,2025-08-02 00:18:00,9750.0,0.0,80.004,-24.487,0.392
b,2025-08-02 00:18:00,10000.0,0.0,81.605,-26.518,0.323
b,2025-08-02 00:20:00,0.0,0.0,98.9965,25.3,23.175
b,2025-08-02 00:20:00,25.0,0.131,98.456,25.2485,23.036
b,2025-08-02 00:20:00,50.0,0.2625,97.91499999999999,25.1965,22.8975
b,2025-08-02 00:20:00,75.0,0.394,97.37450000000001,25.145,22.7585
b,2025-08-02 00:20:00,100.0,0.525,96.8335,25.0935,22.619999999999997
b,2025-08-02 00:20:00,125.0,0.594,96.451,25.032,22.533
b,2025-08-02 00:20:00,150.0,0.6625000000000001,96.068,24.97,22.445999999999998
b,2025-08-02 00:20:00,175.0,0.731,95.685,24.9085,22.359
b,2025-08-02 00:20:00,200.0,0.8,95.30250000000001,24.8465,22.2725
b,2025-08-02 00:20:00,225.0,0.801,95.24549999999999,24.821,22.222
b,2025-08-02 00:20:00,250.0,0.802,95.1875,24.7955,22.1725
b,2025-08-02 00:20:00,275.0,0.8025,95.13050000000001,24.77,22.122
b,2025-08-02 00:20:00,300.0,0.8035000000000001,95.07300000000001,24.744500000000002,22.072
b,2025-08-02 00:20:00,325.0,0.875,95.14750000000001,24.6845,21.9205
b,2025-08-02 00:20:00,350.0,0.9465,95.22200000000001,24.624499999999998,21.769
b,2025-08-02 00:20:00,375.0,1.0185,95.2965,24.564,21.6175
b,2025-08-02 00:20:00,400.0,1.0905,95.37100000000001,24.504,21.466
b,2025-08-02 00:20:00,425.0,0.9935,95.814,24.4235,21.2655
b,2025-08-02 00:20:00,450.0,0.8965,96.257,24.3435,21.064500000000002
b,2025-08-02 00:20:00,475.0,0.8,96.7,24.2625,20.864
b,2025-08-02 00:20:00,500.0,0.7035,97.14349999999999,24.182000000000002,20.663
b,2025-08-02 00:20:00,550.0,0.47350000000000003,97.643,23.9705,20.206000000000003
b,2025-08-02 00:20:00,600.0,0.2435,98.142,23.758499999999998,19.7485
b,2025-08-02 00:20:00,650.0,0.24,98.1895,23.4865,19.2905
b,2025-08-02 00:20:00,700.0,0.2365,98.23750000000001,23.214,18.832
b,2025-08-02 00:20:00,750.0,0.1585,97.809,22.904,18.5165
b,2025-08-02 00:20:00,800.0,0.0815,97.38050000000001,22.594,18.2015
b,2025-08-02 00:20:00,850.0,0.0405,96.425,22.2855,17.85
b,2025-08-02 00:20:00,900.0,0.0,95.46950000000001,21.9775,17.499000000000002
b,2025-08-02 00:20:00,950.0,0.0,94.465,21.658,17.1995
b,2025-08-02 00:20:00,1000.0,0.0,93.46000000000001,21.3385,16.899
b,2025-08-02 00:20:00,1050.0,0.0,92.9325,20.9875,16.675
b,2025-08-02 00:20:00,1100.0,0.0,92.4045,20.637,16.450499999999998
b,2025-08-02 00:20:00,1150.0,0.0,91.432,20.404,16.088
b,2025-08-02 00:20:00,1200.0,0.0,90.45949999999999,20.171,15.7255
b,2025-08-02 00:20:00,1250.0,0.0,89.674,19.875,15.5465
b,2025-08-02 00:20:00,1300.0,0.0,88.8895,19.579,15.367
b,2025-08-02 00:20:00,1350.0,0.0,88.3905,19.308500000000002,15.2485
b,2025-08-02 00:20:00,1400.0,0.0,87.892,19.0385,15.130500000000001
b,2025-08-02 00:20:00,1450.0,0.0,88.19399999999999,18.7605,15.033000000000001
b,2025-08-02 00:20:00,1500.0,0.0,88.49600000000001,18.4825,14.934999999999999
b,2025-08-02 00:20:00,1550.0,0.066,87.797,18.253500000000003,14.751
b,2025-08-02 00:20:00,1600.0,0.132,87.0985,18.025,14.567
b,2025-08-02 00:20:00,1650.0,0.129,85.30199999999999,17.801000000000002,14.3605
b,2025-08-02 00:20:00,1700.0,0.126,83.50450000000001,17.576999999999998,14.154
b,2025-08-02 00:20:00,1750.0,0.1085,82.8335,17.4295,13.9575
b,2025-08-02 00:20:00,1800.0,0.0905,82.1625,17.283,13.7605
b,2025-08-02 00:20:00,1850.0,0.0455,82.68100000000001,17.087,13.592
b,2025-08-02 00:20:00,1900.0,0.0,83.199,16.8915,13.4235
b,2025-08-02 00:20:00,1950.0,0.0,83.1515,16.698,13.125
b,2025-08-02 00:20:00,2000.0,0.0,83.1035,16.5045,12.8265
b,2025-08-02 00:20:00,2250.0,0.041999999999999996,79.348,15.439,11.9625
b,2025-08-02 00:20:00,2500.0,0.0,77.1555,14.3975,11.5175
b,2025-08-02 00:20:00,2750.0,0.0,75.3395,13.161,10.294
b,2025-08-02 00:20:00,3000.0,0.0915,80.267,12.0855,9.382
b,2025-08-02 00:20:00,3250.0,0.1355,81.911,10.958,8.3955
b,2025-08-02 00:20:00,3500.0,0.0,81.3595,9.729500000000002,7.518
b,2025-08-02 00:20:00,3750.0,0.199,83.93,8.5515,6.9765
b,2025-08-02 00:20:00,4000.0,0.302,83.08250000000001,7.4384999999999994,6.6995000000000005
b,2025-08-02 00:20:00,4250.0,0.39649999999999996,83.7315,6.186,6.413
b,2025-08-02 00:20:00,4500.0,0.4625,86.0705,4.861000000000001,6.357
b,2025-08-02 00:20:00,4750.0,0.474,86.1195,3.49,5.965
b,2025-08-02 00:20:00,5000.0,0.498,84.80799999999999,2.3545,5.4635
b,2025-08-02 00:20:00,5250.0,0.383,89.6235,1.3735,5.0395
b,2025-08-02 00:20:00,5500.0,0.28600000000000003,92.992,0.223,4.6419999999999995
b,2025-08-02 00:20:00,5750.0,0.2705,92.3055,-1.0790000000000002,4.356999999999999
b,2025-08-02 00:20:00,6000.0,0.1725,91.902,-2.5905,4.2385
b,2025-08-02 00:20:00,6250.0,0.0985,91.82900000000001,-3.9764999999999997,3.6295
b,2025-08-02 00:20:00,6500.0,0.087,88.245,-5.2145,3.137
b,2025-08-02 00:20:00,6750.0,0.07100000000000001,82.3065,-6.5135,2.6224999999999996
b,2025-08-02 00:20:00,7000.0,0.066,88.69800000000001,-7.5945,2.3925
b,2025-08-02 00:20:00,7250.0,0.063,88.6545,-8.8605,2.1475
b,2025-08-02 00:20:00,7500.0,0.05,83.959,-10.023499999999999,1.8885
b,2025-08-02 00:20:00,7750.0,0.0095,82.40299999999999,-11.468,1.5465
b,2025-08-02 00:20:00,8000.0,0.0,72.755,-13.047,1.3495
b,2025-08-02 00:20:00,8250.0,0.0,72.9285,-14.6035,1.09
b,2025-08-02 00:20:00,8500.0,0.0,73.52250000000001,-16.1925,0.8565
b,2025-08-02 00:20:00,8750.0,0.0,75.857,-17.782,0.7344999999999999
b,2025-08-02 00:20:00,9000.0,0.0,69.48400000000001,-19.5285,0.585
b,2025-08-02 00:20:00,9250.0,0.0,60.391999999999996,-21.165,0.542
b,2025-08-02 00:20:00,9500.0,0.0,70.49199999999999,-22.8945,0.35050000000000003
b,2025-08-02 00:20:00,9750.0,0.0,80.758,-24.483,0.394
b,2025-08-02 00:20:00,10000.0,0.0,81.60050000000001,-26.516,0.3175
b,2025-08-02 00:24:00,0.0,0.0,98.9945,25.3,23.174500000000002
b,2025-08-02 00:24:00,25.0,0.1095,98.4495,25.241,23.0655
b,2025-08-02 00:24:00,50.0,0.2185,97.9045,25.182,22.9565
b,2025-08-02 00:24:00,75.0,0.3275,97.3595,25.122999999999998,22.848
b,2025-08-02 00:24:00,100.0,0.4365,96.814,25.064,22.738500000000002
b,2025-08-02 00:24:00,125.0,0.485,96.5615,24.9955,22.672
b,2025-08-02 00:24:00,150.0,0.533,96.309,24.927,22.6055
b,2025-08-02 00:24:00,175.0,0.5814999999999999,96.0565,24.859,22.539
b,2025-08-02 00:24:00,200.0,0.6295,95.80449999999999,24.791,22.4725
b,2025-08-02 00:24:00,225.0,0.6655,95.898,24.755,22.4375
b,2025-08-02 00:24:00,250.0,0.7005,95.991,24.72,22.4025
b,2025-08-02 00:24:00,275.0,0.736,96.084,24.6845,22.3675
b,2025-08-02 00:24:00,300.0,0.7715000000000001,96.17750000000001,24.6495,22.3325
b,2025-08-02 00:24:00,325.0,0.9145,96.2915,24.582,22.189500000000002
b,2025-08-02 00:24:00,350.0,1.058,96.4055,24.514499999999998,22.0465
b,2025-08-02 00:24:00,375.0,1.2015,96.519,24.447000000000003,21.9035
b,2025-08-02 00:24:00,400.0,1.3445,96.633,24.3795,21.761
b,2025-08-02 00:24:00,425.0,1.254,96.9635,24.2925,21.575499999999998
b,2025-08-02 00:24:00,450.0,1.163,97.294,24.2055,21.389499999999998
b,2025-08-02 00:24:00,475.0,1.0725,97.6245,24.118000000000002,21.2045
b,2025-08-02 00:24:00,500.0,0.9815,97.9545,24.031,21.019
b,2025-08-02 00:24:00,550.0,0.78,98.04849999999999,23.814500000000002,20.587
b,2025-08-02 00:24:00,600.0,0.5785,98.142,23.5975,20.155
b,2025-08-02 00:24:00,650.0,0.575,98.51249999999999,23.3245,19.732
b,2025-08-02 00:24:00,700.0,0.572,98.8835,23.051499999999997,19.3095
b,2025-08-02 00:24:00,750.0,0.5225,98.7045,22.7425,18.9925
b,2025-08-02 00:24:00,800.0,0.473,98.52600000000001,22.433,18.6755
b,2025-08-02 00:24:00,850.0,0.2675,98.05199999999999,22.127,18.41
b,2025-08-02 00:24:00,900.0,0.062,97.578,21.821,18.1445
b,2025-08-02 00:24:00,950.0,0.0315,97.1275,21.506500000000003,17.810499999999998
b,2025-08-02 00:24:00,1000.0,0.0005,96.67699999999999,21.192,17.4765
b,2025-08-02 00:24:00,1050.0,0.0005,96.541,20.844,17.3425
b,2025-08-02 00:24:00,1100.0,0.0,96.405,20.496000000000002,17.209
b,2025-08-02 00:24:00,1150.0,0.0,96.11449999999999,20.267,16.863500000000002
b,2025-08-02 00:24:00,1200.0,0.0,95.8235,20.038,16.518
b,2025-08-02 00:24:00,1250.0,0.0,95.461,19.7395,16.377499999999998
b,2025-08-02 00:24:00,1300.0,0.0,95.098,19.4405,16.237499999999997
b,2025-08-02 00:24:00,1350.0,0.0,94.7235,19.176,16.0565
b,2025-08-02 00:24:00,1400.0,0.0,94.349,18.912,15.8755
b,2025-08-02 00:24:00,1450.0,0.0,94.637,18.635,15.8305
b,2025-08-02 00:24:00,1500.0,0.0,94.925,18.3585,15.785
b,2025-08-02 00:24:00,1550.0,0.128,94.539,18.133000000000003,15.620000000000001
b,2025-08-02 00:24:00,1600.0,0.256,94.1525,17.908,15.4555
b,2025-08-02 00:24:00,1650.0,0.22299999999999998,92.91900000000001,17.6905,15.2345
b,2025-08-02 00:24:00,1700.0,0.191,91.686,17.4735,15.014
b,2025-08-02 00:24:00,1750.0,0.1925,91.184,17.329,14.723500000000001
b,2025-08-02 00:24:00,1800.0,0.194,90.68199999999999,17.185,14.432500000000001
b,2025-08-02 00:24:00,1850.0,0.097,90.89,16.992,14.254
b,2025-08-02 00:24:00,1900.0,0.0,91.0985,16.8,14.075
b,2025-08-02 00:24:00,1950.0,0.0,90.987,16.6095,13.827
b,2025-08-02 00:24:00,2000.0,0.0,90.876,16.4195,13.578
b,2025-08-02 00:24:00,2250.0,0.0025,87.84200000000001,15.365,12.684999999999999
b,2025-08-02 00:24:00,2500.0,0.0,85.106,14.341999999999999,12.166
b,2025-08-02 00:24:00,2750.0,0.0,82.439,13.125499999999999,11.053
b,2025-08-02 00:24:00,3000.0,0.07250000000000001,83.833,12.0685,9.875
b,2025-08-02 00:24:00,3250.0,0.1825,82.98400000000001,10.958,8.6875
b,2025-08-02 00:24:00,3500.0,0.0,80.64699999999999,9.732,7.7715
b,2025-08-02 00:24:00,3750.0,0.23199999999999998,81.8075,8.5505,7.217499999999999
b,2025-08-02 00:24:00,4000.0,0.34950000000000003,77.9735,7.443,6.754
b,2025-08-02 00:24:00,4250.0,0.449,78.0565,6.1985,6.4915
b,2025-08-02 00:24:00,4500.0,0.509,79.499,4.8805,6.3995
b,2025-08-02 00:24:00,4750.0,0.5125,79.614,3.51,5.967499999999999
b,2025-08-02 00:24:00,5000.0,0.5365,79.83,2.3765,5.466
b,2025-08-02 00:24:00,5250.0,0.4015,85.34100000000001,1.3955,5.0395
b,2025-08-02 00:24:00,5500.0,0.3085,92.536,0.2525,4.6425
b,2025-08-02 00:24:00,5750.0,0.2945,92.30600000000001,-1.07,4.359
b,2025-08-02 00:24:00,6000.0,0.188,91.8945,-2.584,4.14
b,2025-08-02 00:24:00,6250.0,0.1105,91.2695,-3.9715,3.703
b,2025-08-02 00:24:00,6500.0,0.10500000000000001,87.964,-5.2059999999999995,3.0675
b,2025-08-02 00:24:00,6750.0,0.08499999999999999,82.8505,-6.5,2.571
b,2025-08-02 00:24:00,7000.0,0.08099999999999999,87.878,-7.5825,2.332
b,2025-08-02 00:24:00,7250.0,0.07650000000000001,85.904,-8.8445,2.0945
b,2025-08-02 00:24:00,7500.0,0.06,81.31,-10.003,1.8765
b,2025-08-02 00:24:00,7750.0,0.018,77.5705,-11.449000000000002,1.6745
b,2025-08-02 00:24:00,8000.0,0.0,68.7995,-13.0265,1.3495
b,2025-08-02 00:24:00,8250.0,0.0,67.786,-14.5915,1.194
b,2025-08-02 00:24:00,8500.0,0.0,66.0335,-16.177,0.9775
b,2025-08-02 00:24:00,8750.0,0.0,70.963,-17.764499999999998,0.8545
b,2025-08-02 00:24:00,9000.0,0.0,65.222,-19.523,0.69
b,2025-08-02 00:24:00,9250.0,0.0,55.7035,-21.162,0.5555000000000001
b,2025-08-02 00:24:00,9500.0,0.0,65.386,-22.8965,0.44899999999999995
b,2025-08-02 00:24:00,9750.0,0.0,74.661,-24.490000000000002,0.3985
b,2025-08-02 00:24:00,10000.0,0.0,81.264,-26.5225,0.3105
b,2025-08-02 00:28:00,0.0,0.0,98.99549999999999,25.3,23.175
b,2025-08-02 00:28:00,25.0,0.061,98.3345,25.2425,23.161
b,2025-08-02 00:28:00,50.0,0.122,97.674,25.185499999999998,23.147
b,2025-08-02 00:28:00,75.0,0.183,97.013,25.128,23.1325
b,2025-08-02 00:28:00,100.0,0.2445,96.3515,25.07,23.118499999999997
b,2025-08-02 00:28:00,125.0,0.197,96.4085,25.002499999999998,23.1375
b,2025-08-02 00:28:00,150.0,0.15000000000000002,96.465,24.935499999999998,23.156
b,2025-08-02 00:28:00,175.0,0.10250000000000001,96.5215,24.868,23.174500000000002
b,2025-08-02 00:28:00,200.0,0.0555,96.578,24.801000000000002,23.1935
b,2025-08-02 00:28:00,225.0,0.075,96.962,24.7675,23.225
b,2025-08-02 00:28:00,250.0,0.0945,97.346,24.7345,23.256500000000003
b,2025-08-02 00:28:00,275.0,0.1135,97.73,24.701500000000003,23.2885
b,2025-08-02 00:28:00,300.0,0.133,98.11449999999999,24.668,23.32
b,2025-08-02 00:28:00,325.0,0.16,98.084,24.602,23.2145
b,2025-08-02 00:28:00,350.0,0.187,98.0535,24.536,23.1095
b,2025-08-02 00:28:00,375.0,0.2135,98.0235,24.4695,23.005
b,2025-08-02 00:28:00,400.0,0.2405,97.9925,24.4035,22.8995
b,2025-08-02 00:28:00,425.0,0.2745,97.9935,24.317999999999998,22.7335
b,2025-08-02 00:28:00,450.0,0.3085,97.9945,24.232,22.567999999999998
b,2025-08-02 00:28:00,475.0,0.34299999999999997,97.99600000000001,24.146,22.4025
b,2025-08-02 00:28:00,500.0,0.377,97.9965,24.060499999999998,22.237000000000002
b,2025-08-02 00:28:00,550.0,0.27849999999999997,98.069,23.8445,21.8315
b,2025-08-02 00:28:00,600.0,0.1795,98.14150000000001,23.628999999999998,21.4255
b,2025-08-02 00:28:00,650.0,0.2045,98.5115,23.356,21.035
b,2025-08-02 00:28:00,700.0,0.229,98.8815,23.082500000000003,20.645
b,2025-08-02 00:28:00,750.0,0.227,98.703,22.7735,20.3305
b,2025-08-02 00:28:00,800.0,0.225,98.525,22.464,20.0155
b,2025-08-02 00:28:00,850.0,0.2955,98.2595,22.157,19.863
b,2025-08-02 00:28:00,900.0,0.36550000000000005,97.9945,21.85,19.71
b,2025-08-02 00:28:00,950.0,0.3575,97.99549999999999,21.534,19.3095
b,2025-08-02 00:28:00,1000.0,0.34850000000000003,97.997,21.218,18.9095
b,2025-08-02 00:28:00,1050.0,0.385,97.995,20.869500000000002,18.880000000000003
b,2025-08-02 00:28:00,1100.0,0.4215,97.99350000000001,20.521,18.8495
b,2025-08-02 00:28:00,1150.0,0.377,97.99449999999999,20.290999999999997,18.459
b,2025-08-02 00:28:00,1200.0,0.3335,97.99449999999999,20.061500000000002,18.067999999999998
b,2025-08-02 00:28:00,1250.0,0.16649999999999998,97.99549999999999,19.7635,17.930500000000002
b,2025-08-02 00:28:00,1300.0,0.0,97.99549999999999,19.4655,17.794
b,2025-08-02 00:28:00,1350.0,0.0,97.9935,19.1995,17.4755
b,2025-08-02 00:28:00,1400.0,0.0,97.99199999999999,18.933500000000002,17.158
b,2025-08-02 00:28:00,1450.0,0.0785,97.9515,18.6565,17.1435
b,2025-08-02 00:28:00,1500.0,0.1565,97.911,18.380000000000003,17.1285
b,2025-08-02 00:28:00,1550.0,0.729,97.821,18.1545,17.015500000000003
b,2025-08-02 00:28:00,1600.0,1.3005,97.731,17.929000000000002,16.9015
b,2025-08-02 00:28:00,1650.0,1.188,97.64250000000001,17.71,16.627000000000002
b,2025-08-02 00:28:00,1700.0,1.0755,97.554,17.491500000000002,16.3525
b,2025-08-02 00:28:00,1750.0,1.0025,97.469,17.3475,15.886000000000001
b,2025-08-02 00:28:00,1800.0,0.929,97.3835,17.203000000000003,15.4195
b,2025-08-02 00:28:00,1850.0,0.689,97.2935,17.009999999999998,15.211500000000001
b,2025-08-02 00:28:00,1900.0,0.4485,97.203,16.817,15.004
b,2025-08-02 00:28:00,1950.0,0.4,97.116,16.6265,14.805
b,2025-08-02 00:28:00,2000.0,0.3515,97.02850000000001,16.4355,14.6065
b,2025-08-02 00:28:00,2250.0,0.288,96.7615,15.379999999999999,13.630500000000001
b,2025-08-02 00:28:00,2500.0,0.116,95.2185,14.354500000000002,12.58
b,2025-08-02 00:28:00,2750.0,0.0,93.6135,13.1345,11.8035
b,2025-08-02 00:28:00,3000.0,0.126,90.279,12.0745,10.839500000000001
b,2025-08-02 00:28:00,3250.0,0.4125,85.5195,10.96,9.244
b,2025-08-02 00:28:00,3500.0,0.0325,79.6,9.734,8.218
b,2025-08-02 00:28:00,3750.0,0.16949999999999998,79.152,8.553,7.547
b,2025-08-02 00:28:00,4000.0,0.256,66.7005,7.4455,6.814
b,2025-08-02 00:28:00,4250.0,0.325,64.80850000000001,6.198499999999999,6.5205
b,2025-08-02 00:28:00,4500.0,0.4345,59.9965,4.8795,6.3525
b,2025-08-02 00:28:00,4750.0,0.46599999999999997,62.528999999999996,3.5084999999999997,5.9665
b,2025-08-02 00:28:00,5000.0,0.486,67.51050000000001,2.374,5.466
b,2025-08-02 00:28:00,5250.0,0.3295,78.5235,1.3929999999999998,5.039
b,2025-08-02 00:28:00,5500.0,0.27449999999999997,92.46350000000001,0.248,4.6405
b,2025-08-02 00:28:00,5750.0,0.2745,92.30850000000001,-1.0715,4.357
b,2025-08-02 00:28:00,6000.0,0.2655,91.89500000000001,-2.5860000000000003,3.8945
b,2025-08-02 00:28:00,6250.0,0.193,91.8965,-3.9745,3.7645
b,2025-08-02 00:28:00,6500.0,0.19,91.3475,-5.21,2.9130000000000003
b,2025-08-02 00:28:00,6750.0,0.16,82.055,-6.5055,2.4405
b,2025-08-02 00:28:00,7000.0,0.1535,81.1815,-7.5855,2.176
b,2025-08-02 00:28:00,7250.0,0.14350000000000002,64.72,-8.8475,1.959
b,2025-08-02 00:28:00,7500.0,0.1095,55.9405,-10.005500000000001,1.8205
b,2025-08-02 00:28:00,7750.0,0.054000000000000006,41.969,-11.4505,1.765
b,2025-08-02 00:28:00,8000.0,0.0,36.63,-13.029,1.3385
b,2025-08-02 00:28:00,8250.0,0.0,31.572499999999998,-14.5915,1.316
b,2025-08-02 00:28:00,8500.0,0.0,24.2495,-16.179000000000002,1.134
b,2025-08-02 00:28:00,8750.0,0.0,32.0775,-17.7665,0.992
b,2025-08-02 00:28:00,9000.0,0.0,28.4095,-19.5225,0.8200000000000001
b,2025-08-02 00:28:00,9250.0,0.0,20.1035,-21.161,0.5765
b,2025-08-02 00:28:00,9500.0,0.0,30.944,-22.8955,0.5865
b,2025-08-02 00:28:00,9750.0,0.0,37.853,-24.4875,0.4065
b,2025-08-02 00:28:00,10000.0,0.0,52.7675,-26.521,0.3065
b,2025-08-02 00:30:00,0.0,0.0,98.992,25.3,23.174
b,2025-08-02 00:30:00,25.0,0.039,97.942,25.241,23.305
b,2025-08-02 00:30:00,50.0,0.079,96.891,25.183,23.435
b,2025-08-02 00:30:00,75.0,0.118,95.841,25.124,23.566
b,2025-08-02 00:30:00,100.0,0.158,94.79,25.065,23.697
b,2025-08-02 00:30:00,125.0,0.118,94.994,25.0,23.89
b,2025-08-02 00:30:00,150.0,0.079,95.198,24.934,24.082
b,2025-08-02 00:30:00,175.0,0.039,95.401,24.868,24.275
b,2025-08-02 00:30:00,200.0,0.0,95.605,24.802,24.468
b,2025-08-02 00:30:00,225.0,0.0,96.234,24.769,24.648
b,2025-08-02 00:30:00,250.0,0.0,96.862,24.735,24.828
b,2025-08-02 00:30:00,275.0,0.0,97.491,24.702,25.008
b,2025-08-02 00:30:00,300.0,0.0,98.12,24.668,25.188
b,2025-08-02 00:30:00,325.0,0.0,98.088,24.603,25.154
b,2025-08-02 00:30:00,350.0,0.0,98.056,24.538,25.121
b,2025-08-02 00:30:00,375.0,0.0,98.024,24.473,25.087
b,2025-08-02 00:30:00,400.0,0.0,97.992,24.408,25.054
b,2025-08-02 00:30:00,425.0,0.0,97.993,24.323,24.866
b,2025-08-02 00:30:00,450.0,0.0,97.994,24.238,24.678
b,2025-08-02 00:30:00,475.0,0.0,97.994,24.152,24.49
b,2025-08-02 00:30:00,500.0,0.0,97.995,24.067,24.302
b,2025-08-02 00:30:00,550.0,0.0,98.068,23.851,23.815
b,2025-08-02 00:30:00,600.0,0.0,98.141,23.636,23.328
b,2025-08-02 00:30:00,650.0,0.0,98.512,23.365,22.838
b,2025-08-02 00:30:00,700.0,0.0,98.883,23.094,22.347
b,2025-08-02 00:30:00,750.0,0.0,98.703,22.783,22.046
b,2025-08-02 00:30:00,800.0,0.0,98.522,22.473,21.745
