station,time,height,wind_direction,wind_speed,vertical_velocity,horizontal_reliability,vertical_reliability,cn2,beam,spectral_width,snr,radial_velocity,temperature,relative_humidity,water_vapor_density,liquid_water
a,2025-08-02 00:12:00,5140.0,,,,,,,THIRD,,,1.2,0.5846799999999999,10.69748,0.84884,0.05023999999999999
a,2025-08-02 00:12:00,5140.0,,,,,,,FOURTH,0.1,4.0,0.9,0.5846799999999999,10.69748,0.84884,0.05023999999999999
a,2025-08-02 00:12:00,5140.0,,,,,,,FIFTH,,,-0.5,0.5846799999999999,10.69748,0.84884,0.05023999999999999
a,2025-08-02 00:12:00,5380.0,,,,,,,FIRST,,,,-0.5691999999999999,5.0144,1.12128,0.07088
a,2025-08-02 00:12:00,5380.0,,,,,,,SECOND,,,,-0.5691999999999999,5.0144,1.12128,0.07088
a,2025-08-02 00:12:00,5380.0,,,,,,,THIRD,,,,-0.5691999999999999,5.0144,1.12128,0.07088
a,2025-08-02 00:12:00,5380.0,,,,,,,FOURTH,,,,-0.5691999999999999,5.0144,1.12128,0.07088
a,2025-08-02 00:12:00,5380.0,,,,,,,FIFTH,,,,-0.5691999999999999,5.0144,1.12128,0.07088
a,2025-08-02 00:12:00,5380.0,,,,,,,FIRST,,,-1.3,-0.5691999999999999,5.0144,1.12128,0.07088
a,2025-08-02 00:12:00,5380.0,,,,,,,SECOND,0.3,5.1,0.2,-0.5691999999999999,5.0144,1.12128,0.07088
a,2025-08-02 00:12:00,5380.0,,,,,,,THIRD,,,1.6,-0.5691999999999999,5.0144,1.12128,0.07088
a,2025-08-02 00:12:00,5380.0,,,,,,,FOURTH,,,0.9,-0.5691999999999999,5.0144,1.12128,0.07088
a,2025-08-02 00:12:00,5380.0,,,,,,,FIFTH,0.1,,-0.5,-0.5691999999999999,5.0144,1.12128,0.07088
a,2025-08-02 00:12:00,5620.0,,,,,,,FIRST,,,,-1.64872,1.00496,0.81456,0.0632
a,2025-08-02 00:12:00,5620.0,,,,,,,SECOND,,,,-1.64872,1.00496,0.81456,0.0632
a,2025-08-02 00:12:00,5620.0,,,,,,,THIRD,,,,-1.64872,1.00496,0.81456,0.0632
a,2025-08-02 00:12:00,5620.0,,,,,,,FOURTH,,,,-1.64872,1.00496,0.81456,0.0632
a,2025-08-02 00:12:00,5620.0,,,,,,,FIFTH,,,,-1.64872,1.00496,0.81456,0.0632
a,2025-08-02 00:12:00,5620.0,,,,,,,FIRST,0.4,6.5,-1.3,-1.64872,1.00496,0.81456,0.0632
a,2025-08-02 00:12:00,5620.0,,,,,,,SECOND,0.3,4.7,0.2,-1.64872,1.00496,0.81456,0.0632
a,2025-08-02 00:12:00,5620.0,,,,,,,THIRD,,,1.6,-1.64872,1.00496,0.81456,0.0632
a,2025-08-02 00:12:00,5620.0,,,,,,,FOURTH,0.3,4.1,0.9,-1.64872,1.00496,0.81456,0.0632
a,2025-08-02 00:12:00,5620.0,,,,,,,FIFTH,0.1,4.3,-0.5,-1.64872,1.00496,0.81456,0.0632
a,2025-08-02 00:12:00,5860.0,,,,,,,FIRST,,,,-2.8360399999999997,1.00556,0.38188,0.043480000000000005
a,2025-08-02 00:12:00,5860.0,,,,,,,SECOND,,,,-2.8360399999999997,1.00556,0.38188,0.043480000000000005
a,2025-08-02 00:12:00,5860.0,,,,,,,THIRD,,,,-2.8360399999999997,1.00556,0.38188,0.043480000000000005
a,2025-08-02 00:12:00,5860.0,,,,,,,FOURTH,,,,-2.8360399999999997,1.00556,0.38188,0.043480000000000005
a,2025-08-02 00:12:00,5860.0,,,,,,,FIFTH,,,,-2.8360399999999997,1.00556,0.38188,0.043480000000000005
a,2025-08-02 00:12:00,5860.0,,,,,,,FIRST,0.5,6.8,-1.3,-2.8360399999999997,1.00556,0.38188,0.043480000000000005
a,2025-08-02 00:12:00,5860.0,,,,,,,SECOND,,,0.1,-2.8360399999999997,1.00556,0.38188,0.043480000000000005
a,2025-08-02 00:12:00,5860.0,,,,,,,THIRD,0.2,,1.5,-2.8360399999999997,1.00556,0.38188,0.043480000000000005
a,2025-08-02 00:12:00,5860.0,,,,,,,FOURTH,0.1,,0.8,-2.8360399999999997,1.00556,0.38188,0.043480000000000005
a,2025-08-02 00:12:00,5860.0,,,,,,,FIFTH,0.4,4.5,-0.5,-2.8360399999999997,1.00556,0.38188,0.043480000000000005
a,2025-08-02 00:12:00,6100.0,,,,,,,FIRST,,,,-4.1714,1.0062,0.165,0.0218
a,2025-08-02 00:12:00,6100.0,,,,,,,SECOND,,,,-4.1714,1.0062,0.165,0.0218
a,2025-08-02 00:12:00,6100.0,,,,,,,THIRD,,,,-4.1714,1.0062,0.165,0.0218
a,2025-08-02 00:12:00,6100.0,,,,,,,FOURTH,,,,-4.1714,1.0062,0.165,0.0218
a,2025-08-02 00:12:00,6100.0,,,,,,,FIFTH,,,,-4.1714,1.0062,0.165,0.0218
a,2025-08-02 00:12:00,6100.0,,,,,,,FIRST,,,-1.3,-4.1714,1.0062,0.165,0.0218
a,2025-08-02 00:12:00,6100.0,,,,,,,SECOND,,,0.2,-4.1714,1.0062,0.165,0.0218
a,2025-08-02 00:12:00,6100.0,,,,,,,THIRD,,,1.6,-4.1714,1.0062,0.165,0.0218
a,2025-08-02 00:12:00,6100.0,,,,,,,FOURTH,,,0.9,-4.1714,1.0062,0.165,0.0218
a,2025-08-02 00:12:00,6100.0,,,,,,,FIFTH,,,-0.6,-4.1714,1.0062,0.165,0.0218
a,2025-08-02 00:12:00,6340.0,,,,,,,FIRST,,,,-5.460800000000001,1.00548,0.38771999999999995,0.017
a,2025-08-02 00:12:00,6340.0,,,,,,,SECOND,,,,-5.460800000000001,1.00548,0.38771999999999995,0.017
a,2025-08-02 00:12:00,6340.0,,,,,,,THIRD,,,,-5.460800000000001,1.00548,0.38771999999999995,0.017
a,2025-08-02 00:12:00,6340.0,,,,,,,FOURTH,,,,-5.460800000000001,1.00548,0.38771999999999995,0.017
a,2025-08-02 00:12:00,6340.0,,,,,,,FIFTH,,,,-5.460800000000001,1.00548,0.38771999999999995,0.017
a,2025-08-02 00:12:00,6580.0,,,,,,,FIRST,,,,-6.7888,1.0038799999999999,0.62708,0.017
a,2025-08-02 00:12:00,6580.0,,,,,,,SECOND,,,,-6.7888,1.0038799999999999,0.62708,0.017
a,2025-08-02 00:12:00,6580.0,,,,,,,THIRD,,,,-6.7888,1.0038799999999999,0.62708,0.017
a,2025-08-02 00:12:00,6580.0,,,,,,,FOURTH,,,,-6.7888,1.0038799999999999,0.62708,0.017
a,2025-08-02 00:12:00,6580.0,,,,,,,FIFTH,,,,-6.7888,1.0038799999999999,0.62708,0.017
a,2025-08-02 00:12:00,6820.0,,,,,,,FIRST,,,,-8.09548,1.00804,0.4814,0.01616
a,2025-08-02 00:12:00,6820.0,,,,,,,SECOND,,,,-8.09548,1.00804,0.4814,0.01616
a,2025-08-02 00:12:00,6820.0,,,,,,,THIRD,,,,-8.09548,1.00804,0.4814,0.01616
a,2025-08-02 00:12:00,6820.0,,,,,,,FOURTH,,,,-8.09548,1.00804,0.4814,0.01616
a,2025-08-02 00:12:00,6820.0,,,,,,,FIFTH,,,,-8.09548,1.00804,0.4814,0.01616
a,2025-08-02 00:12:00,7060.0,,,,,,,FIRST,,,,-9.33508,1.00396,0.50276,0.01376
a,2025-08-02 00:12:00,7060.0,,,,,,,SECOND,,,,-9.33508,1.00396,0.50276,0.01376
a,2025-08-02 00:12:00,7060.0,,,,,,,THIRD,,,,-9.33508,1.00396,0.50276,0.01376
a,2025-08-02 00:12:00,7060.0,,,,,,,FOURTH,,,,-9.33508,1.00396,0.50276,0.01376
a,2025-08-02 00:12:00,7060.0,,,,,,,FIFTH,,,,-9.33508,1.00396,0.50276,0.01376
a,2025-08-02 00:12:00,7300.0,,,,,,,FIRST,,,,-10.5832,1.007,0.5786,0.013
a,2025-08-02 00:12:00,7300.0,,,,,,,SECOND,,,,-10.5832,1.007,0.5786,0.013
a,2025-08-02 00:12:00,7300.0,,,,,,,THIRD,,,,-10.5832,1.007,0.5786,0.013
a,2025-08-02 00:12:00,7300.0,,,,,,,FOURTH,,,,-10.5832,1.007,0.5786,0.013
a,2025-08-02 00:12:00,7300.0,,,,,,,FIFTH,,,,-10.5832,1.007,0.5786,0.013
a,2025-08-02 00:12:00,7540.0,,,,,,,FIRST,,,,-11.88064,1.00636,0.38084,0.014119999999999999
a,2025-08-02 00:12:00,7540.0,,,,,,,SECOND,,,,-11.88064,1.00636,0.38084,0.014119999999999999
a,2025-08-02 00:12:00,7540.0,,,,,,,THIRD,,,,-11.88064,1.00636,0.38084,0.014119999999999999
a,2025-08-02 00:12:00,7540.0,,,,,,,FOURTH,,,,-11.88064,1.00636,0.38084,0.014119999999999999
a,2025-08-02 00:12:00,7540.0,,,,,,,FIFTH,,,,-11.88064,1.00636,0.38084,0.014119999999999999
a,2025-08-02 00:12:00,7780.0,,,,,,,FIRST,,,,-13.287040000000001,2.0416,0.17744000000000001,0.0176
a,2025-08-02 00:12:00,7780.0,,,,,,,SECOND,,,,-13.287040000000001,2.0416,0.17744000000000001,0.0176
a,2025-08-02 00:12:00,7780.0,,,,,,,THIRD,,,,-13.287040000000001,2.0416,0.17744000000000001,0.0176
a,2025-08-02 00:12:00,7780.0,,,,,,,FOURTH,,,,-13.287040000000001,2.0416,0.17744000000000001,0.0176
a,2025-08-02 00:12:00,7780.0,,,,,,,FIFTH,,,,-13.287040000000001,2.0416,0.17744000000000001,0.0176
a,2025-08-02 00:12:00,8020.0,,,,,,,FIRST,,,,-14.77368,8.9656,0.50968,0.0
a,2025-08-02 00:12:00,8020.0,,,,,,,SECOND,,,,-14.77368,8.9656,0.50968,0.0
a,2025-08-02 00:12:00,8020.0,,,,,,,THIRD,,,,-14.77368,8.9656,0.50968,0.0
a,2025-08-02 00:12:00,8020.0,,,,,,,FOURTH,,,,-14.77368,8.9656,0.50968,0.0
a,2025-08-02 00:12:00,8020.0,,,,,,,FIFTH,,,,-14.77368,8.9656,0.50968,0.0
a,2025-08-02 00:12:00,8260.0,,,,,,,FIRST,,,,-16.32748,1.0031599999999998,0.155,0.0
a,2025-08-02 00:12:00,8260.0,,,,,,,SECOND,,,,-16.32748,1.0031599999999998,0.155,0.0
a,2025-08-02 00:12:00,8260.0,,,,,,,THIRD,,,,-16.32748,1.0031599999999998,0.155,0.0
a,2025-08-02 00:12:00,8260.0,,,,,,,FOURTH,,,,-16.32748,1.0031599999999998,0.155,0.0
a,2025-08-02 00:12:00,8260.0,,,,,,,FIFTH,,,,-16.32748,1.0031599999999998,0.155,0.0
a,2025-08-02 00:12:00,8500.0,,,,,,,FIRST,,,,-17.827,1.007,0.011,0.0
a,2025-08-02 00:12:00,8500.0,,,,,,,SECOND,,,,-17.827,1.007,0.011,0.0
a,2025-08-02 00:12:00,8500.0,,,,,,,THIRD,,,,-17.827,1.007,0.011,0.0
a,2025-08-02 00:12:00,8500.0,,,,,,,FOURTH,,,,-17.827,1.007,0.011,0.0
a,2025-08-02 00:12:00,8500.0,,,,,,,FIFTH,,,,-17.827,1.007,0.011,0.0
a,2025-08-02 00:12:00,8740.0,,,,,,,FIRST,,,,-19.33804,1.32572,0.00812,0.0
a,2025-08-02 00:12:00,8740.0,,,,,,,SECOND,,,,-19.33804,1.32572,0.00812,0.0
a,2025-08-02 00:12:00,8740.0,,,,,,,THIRD,,,,-19.33804,1.32572,0.00812,0.0
a,2025-08-02 00:12:00,8740.0,,,,,,,FOURTH,,,,-19.33804,1.32572,0.00812,0.0
a,2025-08-02 00:12:00,8740.0,,,,,,,FIFTH,,,,-19.33804,1.32572,0.00812,0.0
a,2025-08-02 00:12:00,8980.0,,,,,,,FIRST,,,,-20.93188,1.0308,0.01168,0.0
a,2025-08-02 00:12:00,8980.0,,,,,,,SECOND,,,,-20.93188,1.0308,0.01168,0.0
a,2025-08-02 00:12:00,8980.0,,,,,,,THIRD,,,,-20.93188,1.0308,0.01168,0.0
a,2025-08-02 00:12:00,8980.0,,,,,,,FOURTH,,,,-20.93188,1.0308,0.01168,0.0
a,2025-08-02 00:12:00,8980.0,,,,,,,FIFTH,,,,-20.93188,1.0308,0.01168,0.0
a,2025-08-02 00:12:00,9220.0,,,,,,,FIRST,,,,-22.55132,14.825280000000001,0.29184000000000004,0.0
a,2025-08-02 00:12:00,9220.0,,,,,,,SECOND,,,,-22.55132,14.825280000000001,0.29184000000000004,0.0
a,2025-08-02 00:12:00,9220.0,,,,,,,THIRD,,,,-22.55132,14.825280000000001,0.29184000000000004,0.0
a,2025-08-02 00:12:00,9220.0,,,,,,,FOURTH,,,,-22.55132,14.825280000000001,0.29184000000000004,0.0
a,2025-08-02 00:12:00,9220.0,,,,,,,FIFTH,,,,-22.55132,14.825280000000001,0.29184000000000004,0.0
a,2025-08-02 00:12:00,9460.0,,,,,,,FIRST,,,,-24.16856,31.357079999999996,0.05868000000000001,0.0
a,2025-08-02 00:12:00,9460.0,,,,,,,SECOND,,,,-24.16856,31.357079999999996,0.05868000000000001,0.0
a,2025-08-02 00:12:00,9460.0,,,,,,,THIRD,,,,-24.16856,31.357079999999996,0.05868000000000001,0.0
a,2025-08-02 00:12:00,9460.0,,,,,,,FOURTH,,,,-24.16856,31.357079999999996,0.05868000000000001,0.0
a,2025-08-02 00:12:00,9460.0,,,,,,,FIFTH,,,,-24.16856,31.357079999999996,0.05868000000000001,0.0
a,2025-08-02 00:12:00,9700.0,,,,,,,FIRST,,,,-25.7436,29.8798,0.2062,0.0
a,2025-08-02 00:12:00,9700.0,,,,,,,SECOND,,,,-25.7436,29.8798,0.2062,0.0
a,2025-08-02 00:12:00,9700.0,,,,,,,THIRD,,,,-25.7436,29.8798,0.2062,0.0
a,2025-08-02 00:12:00,9700.0,,,,,,,FOURTH,,,,-25.7436,29.8798,0.2062,0.0
a,2025-08-02 00:12:00,9700.0,,,,,,,FIFTH,,,,-25.7436,29.8798,0.2062,0.0
a,2025-08-02 00:12:00,9940.0,,,,,,,FIRST,,,,-27.45244,27.1828,0.17848,0.0
a,2025-08-02 00:12:00,9940.0,,,,,,,SECOND,,,,-27.45244,27.1828,0.17848,0.0
a,2025-08-02 00:12:00,9940.0,,,,,,,THIRD,,,,-27.45244,27.1828,0.17848,0.0
a,2025-08-02 00:12:00,9940.0,,,,,,,FOURTH,,,,-27.45244,27.1828,0.17848,0.0
a,2025-08-02 00:12:00,9940.0,,,,,,,FIFTH,,,,-27.45244,27.1828,0.17848,0.0
a,2025-08-02 00:12:00,10180.0,,,,,,,FIRST,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10180.0,,,,,,,SECOND,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10180.0,,,,,,,THIRD,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10180.0,,,,,,,FOURTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10180.0,,,,,,,FIFTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10420.0,,,,,,,FIRST,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10420.0,,,,,,,SECOND,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10420.0,,,,,,,THIRD,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10420.0,,,,,,,FOURTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10420.0,,,,,,,FIFTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10660.0,,,,,,,FIRST,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10660.0,,,,,,,SECOND,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10660.0,,,,,,,THIRD,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10660.0,,,,,,,FOURTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10660.0,,,,,,,FIFTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10900.0,,,,,,,FIRST,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10900.0,,,,,,,SECOND,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10900.0,,,,,,,THIRD,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10900.0,,,,,,,FOURTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,10900.0,,,,,,,FIFTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,11140.0,,,,,,,FIRST,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,11140.0,,,,,,,SECOND,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,11140.0,,,,,,,THIRD,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,11140.0,,,,,,,FOURTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,11140.0,,,,,,,FIFTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,11380.0,,,,,,,FIRST,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,11380.0,,,,,,,SECOND,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,11380.0,,,,,,,THIRD,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,11380.0,,,,,,,FOURTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:12:00,11380.0,,,,,,,FIFTH,,,,-27.889,26.668,0.154,0.0
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,FIRST,1.2,14.0,0.7,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,SECOND,1.2,18.0,0.3,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,THIRD,1.2,15.1,-0.1,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,FOURTH,1.2,12.1,0.4,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,FIFTH,1.0,15.5,0.2,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,FIRST,0.7,5.4,0.3,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,SECOND,0.8,11.7,0.0,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,THIRD,,,-0.2,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,FOURTH,,,-0.7,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,FIFTH,0.1,4.0,0.8,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,FIRST,,,,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,SECOND,,,,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,THIRD,,,,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,FOURTH,,,,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,100.0,139.7,3.3,-0.1,100.0,100.0,1.5e-16,FIFTH,,,,25.256,84.52,19.425,1.073
a,2025-08-02 00:18:00,160.0,151.2,3.2,-0.0,100.0,100.0,2.9e-16,FIRST,1.1,12.9,0.7,25.2032,82.3706,18.201,1.2156
a,2025-08-02 00:18:00,160.0,151.2,3.2,-0.0,100.0,100.0,2.9e-16,SECOND,1.0,13.6,0.3,25.2032,82.3706,18.201,1.2156
a,2025-08-02 00:18:00,160.0,151.2,3.2,-0.0,100.0,100.0,2.9e-16,THIRD,1.1,12.4,-0.1,25.2032,82.3706,18.201,1.2156
a,2025-08-02 00:18:00,160.0,151.2,3.2,-0.0,100.0,100.0,2.9e-16,FOURTH,1.3,13.4,0.6,25.2032,82.3706,18.201,1.2156
a,2025-08-02 00:18:00,160.0,151.2,3.2,-0.0,100.0,100.0,2.9e-16,FIFTH,1.2,5.9,-0.0,25.2032,82.3706,18.201,1.2156
a,2025-08-02 00:18:00,220.0,166.9,3.1,0.0,100.0,100.0,1.4e-16,FIRST,0.8,6.0,0.7,25.1504,78.4108,16.677,1.2086000000000001
a,2025-08-02 00:18:00,220.0,166.9,3.1,0.0,100.0,100.0,1.4e-16,SECOND,0.8,6.7,0.3,25.1504,78.4108,16.677,1.2086000000000001
a,2025-08-02 00:18:00,220.0,166.9,3.1,0.0,100.0,100.0,1.4e-16,THIRD,0.9,6.8,-0.1,25.1504,78.4108,16.677,1.2086000000000001
a,2025-08-02 00:18:00,220.0,166.9,3.1,0.0,100.0,100.0,1.4e-16,FOURTH,1.0,8.2,0.8,25.1504,78.4108,16.677,1.2086000000000001
a,2025-08-02 00:18:00,220.0,166.9,3.1,0.0,100.0,100.0,1.4e-16,FIFTH,0.9,5.7,-0.2,25.1504,78.4108,16.677,1.2086000000000001
a,2025-08-02 00:18:00,220.0,166.9,3.1,0.0,100.0,100.0,1.4e-16,FIRST,,,,25.1504,78.4108,16.677,1.2086000000000001
a,2025-08-02 00:18:00,220.0,166.9,3.1,0.0,100.0,100.0,1.4e-16,SECOND,,,,25.1504,78.4108,16.677,1.2086000000000001
a,2025-08-02 00:18:00,220.0,166.9,3.1,0.0,100.0,100.0,1.4e-16,THIRD,,,,25.1504,78.4108,16.677,1.2086000000000001
a,2025-08-02 00:18:00,220.0,166.9,3.1,0.0,100.0,100.0,1.4e-16,FOURTH,,,,25.1504,78.4108,16.677,1.2086000000000001
a,2025-08-02 00:18:00,220.0,166.9,3.1,0.0,100.0,100.0,1.4e-16,FIFTH,,,,25.1504,78.4108,16.677,1.2086000000000001
a,2025-08-02 00:18:00,280.0,180.6,3.3,0.1,100.0,100.0,1.9e-16,FIRST,0.4,4.2,0.7,25.0976,70.8282,14.553,0.9034000000000001
a,2025-08-02 00:18:00,280.0,180.6,3.3,0.1,100.0,100.0,1.9e-16,SECOND,0.5,4.6,0.3,25.0976,70.8282,14.553,0.9034000000000001
a,2025-08-02 00:18:00,280.0,180.6,3.3,0.1,100.0,100.0,1.9e-16,THIRD,0.9,11.2,-0.1,25.0976,70.8282,14.553,0.9034000000000001
a,2025-08-02 00:18:00,280.0,180.6,3.3,0.1,100.0,100.0,1.9e-16,FOURTH,0.2,,1.0,25.0976,70.8282,14.553,0.9034000000000001
a,2025-08-02 00:18:00,280.0,180.6,3.3,0.1,100.0,100.0,1.9e-16,FIFTH,0.4,,-0.4,25.0976,70.8282,14.553,0.9034000000000001
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,FIRST,,,0.7,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,SECOND,,,0.4,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,THIRD,,,0.1,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,FOURTH,0.7,6.3,1.0,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,FIFTH,0.4,,-0.2,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,FIRST,,,,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,SECOND,,,,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,THIRD,,,,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,FOURTH,,,,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,FIFTH,,,,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,FIRST,,,0.3,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,SECOND,,,0.0,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,THIRD,,,-0.2,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,FOURTH,,,0.3,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,340.0,189.5,3.2,0.2,100.0,100.0,1.7e-16,FIFTH,,,-0.2,25.0432,61.232800000000005,12.7202,0.7546
a,2025-08-02 00:18:00,400.0,181.0,2.5,0.2,100.0,100.0,2e-16,FIRST,,,,24.988,50.632,11.033,0.684
a,2025-08-02 00:18:00,400.0,181.0,2.5,0.2,100.0,100.0,2e-16,SECOND,,,,24.988,50.632,11.033,0.684
a,2025-08-02 00:18:00,400.0,181.0,2.5,0.2,100.0,100.0,2e-16,THIRD,,,,24.988,50.632,11.033,0.684
a,2025-08-02 00:18:00,400.0,181.0,2.5,0.2,100.0,100.0,2e-16,FOURTH,,,,24.988,50.632,11.033,0.684
a,2025-08-02 00:18:00,400.0,181.0,2.5,0.2,100.0,100.0,2e-16,FIFTH,,,,24.988,50.632,11.033,0.684
a,2025-08-02 00:18:00,460.0,190.3,2.2,0.2,100.0,100.0,1.5e-16,FIRST,,,,24.8738,44.5518,9.4908,0.3912
a,2025-08-02 00:18:00,460.0,190.3,2.2,0.2,100.0,100.0,1.5e-16,SECOND,,,,24.8738,44.5518,9.4908,0.3912
a,2025-08-02 00:18:00,460.0,190.3,2.2,0.2,100.0,100.0,1.5e-16,THIRD,,,,24.8738,44.5518,9.4908,0.3912
a,2025-08-02 00:18:00,460.0,190.3,2.2,0.2,100.0,100.0,1.5e-16,FOURTH,,,,24.8738,44.5518,9.4908,0.3912
a,2025-08-02 00:18:00,460.0,190.3,2.2,0.2,100.0,100.0,1.5e-16,FIFTH,,,,24.8738,44.5518,9.4908,0.3912
a,2025-08-02 00:18:00,460.0,190.3,2.2,0.2,100.0,100.0,1.5e-16,FIRST,,,,24.8738,44.5518,9.4908,0.3912
a,2025-08-02 00:18:00,460.0,190.3,2.2,0.2,100.0,100.0,1.5e-16,SECOND,,,,24.8738,44.5518,9.4908,0.3912
a,2025-08-02 00:18:00,460.0,190.3,2.2,0.2,100.0,100.0,1.5e-16,THIRD,,,,24.8738,44.5518,9.4908,0.3912
a,2025-08-02 00:18:00,460.0,190.3,2.2,0.2,100.0,100.0,1.5e-16,FOURTH,,,,24.8738,44.5518,9.4908,0.3912
a,2025-08-02 00:18:00,460.0,190.3,2.2,0.2,100.0,100.0,1.5e-16,FIFTH,,,,24.8738,44.5518,9.4908,0.3912
